"","casekey","sctcite","year","justice","vote","house","business","person","car","search","warrant","lctpc","lctinc","lctaft","lctunl","except","segcov","ideology","mqscore","sctdec","other","notprop","us","arrest","unanmous","gates_justices"
"1763",182,1350089,1996,"Souter",1,"no","no","no","yes","yes","no","yes",0,0,"no",1,-0.34,-1.89,-0.6165107,"CON",NA,NA,1,"no",1,0
"1764",182,1350089,1996,"Kennedy",1,"no","no","no","yes","yes","no","yes",0,0,"no",1,-0.27,-1.8,0.7027297,"CON",NA,NA,1,"no",1,0
"1765",182,1350089,1996,"Thomas",1,"no","no","no","yes","yes","no","yes",0,0,"no",1,-0.68,-2.31,3.729351,"CON",NA,NA,1,"no",1,0
"1766",182,1350089,1996,"Ginsburg",1,"no","no","no","yes","yes","no","yes",0,0,"no",1,0.36,1.99,-0.8688009,"CON",NA,NA,1,"no",1,0
"1767",182,1350089,1996,"Scalia",1,"no","no","no","yes","yes","no","yes",0,0,"no",1,-1,-2.71,3.31133,"CON",NA,NA,1,"no",1,0
"1768",182,1350089,1996,"OConnor",1,"no","no","no","yes","yes","no","yes",0,0,"no",1,-0.17,-1.67,0.8258055,"CON",NA,NA,1,"no",1,1
"1769",182,1350089,1996,"Breyer",1,"no","no","no","yes","yes","no","yes",0,0,"no",1,-0.05,1.47,-0.9827857,"CON",NA,NA,1,"no",1,0
"1770",182,1350089,1996,"Stevens",1,"no","no","no","yes","yes","no","yes",0,0,"no",1,-0.5,-0.69,-3.303756,"CON",NA,NA,1,"no",1,1
"1771",182,1350089,1996,"Rehnquist",1,"no","no","no","yes","yes","no","yes",0,0,"no",1,-0.91,-2.6,1.579867,"CON",NA,NA,1,"no",1,1
"1772",183,1351031,1996,"Thomas",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.68,-2.31,3.729351,"CON",NA,NA,0,"yes",0,0
"1773",183,1351031,1996,"Rehnquist",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.91,-2.6,1.579867,"CON",NA,NA,0,"yes",0,1
"1774",183,1351031,1996,"Scalia",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-1,-2.71,3.31133,"CON",NA,NA,0,"yes",0,0
"1775",183,1351031,1996,"Ginsburg",0,"no","no","no","yes","yes","no","yes",0,0,"no",0,0.36,1.99,-0.8688009,"CON",NA,NA,0,"yes",0,0
"1776",183,1351031,1996,"Breyer",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.05,1.47,-0.9827857,"CON",NA,NA,0,"yes",0,0
"1777",183,1351031,1996,"Stevens",0,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.5,-0.69,-3.303756,"CON",NA,NA,0,"yes",0,1
"1778",183,1351031,1996,"Souter",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.34,-1.89,-0.6165107,"CON",NA,NA,0,"yes",0,0
"1779",183,1351031,1996,"Kennedy",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.27,-1.8,0.7027297,"CON",NA,NA,0,"yes",0,0
"1780",183,1351031,1996,"OConnor",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.17,-1.67,0.8258055,"CON",NA,NA,0,"yes",0,1
"1781",184,1360347,1996,"Scalia",1,"no","no","no","yes","yes","no","no",0,0,"no",1,-1,-2.71,3.31133,"CON",NA,NA,0,"no",0,0
"1782",184,1360347,1996,"Ginsburg",1,"no","no","no","yes","yes","no","no",0,0,"no",1,0.36,1.99,-0.8688009,"CON",NA,NA,0,"no",0,0
"1783",184,1360347,1996,"Souter",1,"no","no","no","yes","yes","no","no",0,0,"no",1,-0.34,-1.89,-0.6165107,"CON",NA,NA,0,"no",0,0
"1784",184,1360347,1996,"Thomas",1,"no","no","no","yes","yes","no","no",0,0,"no",1,-0.68,-2.31,3.729351,"CON",NA,NA,0,"no",0,0
"1785",184,1360347,1996,"OConnor",1,"no","no","no","yes","yes","no","no",0,0,"no",1,-0.17,-1.67,0.8258055,"CON",NA,NA,0,"no",0,1
"1786",184,1360347,1996,"Rehnquist",1,"no","no","no","yes","yes","no","no",0,0,"no",1,-0.91,-2.6,1.579867,"CON",NA,NA,0,"no",0,1
"1787",184,1360347,1996,"Breyer",1,"no","no","no","yes","yes","no","no",0,0,"no",1,-0.05,1.47,-0.9827857,"CON",NA,NA,0,"no",0,0
"1788",184,1360347,1996,"Stevens",0,"no","no","no","yes","yes","no","no",0,0,"no",1,-0.5,-0.69,-3.303756,"CON",NA,NA,0,"no",0,1
"1789",184,1360347,1996,"Kennedy",1,"no","no","no","yes","yes","no","no",0,0,"no",1,-0.27,-1.8,0.7027297,"CON",NA,NA,0,"no",0,0
"1790",185,1370041,1997,"Thomas",1,"no","no","no","no","no","no","no",0,0,"no",1,-0.68,-2.31,3.772142,"CON",NA,NA,0,"no",0,0
"1791",185,1370041,1997,"Souter",1,"no","no","no","no","no","no","no",0,0,"no",1,-0.34,-1.89,-0.7713481,"CON",NA,NA,0,"no",0,0
"1792",185,1370041,1997,"Stevens",0,"no","no","no","no","no","no","no",0,0,"no",1,-0.5,-0.69,-3.290923,"CON",NA,NA,0,"no",0,1
"1793",185,1370041,1997,"Scalia",1,"no","no","no","no","no","no","no",0,0,"no",1,-1,-2.71,3.462688,"CON",NA,NA,0,"no",0,0
"1794",185,1370041,1997,"Ginsburg",1,"no","no","no","no","no","no","no",0,0,"no",1,0.36,1.99,-1.102688,"CON",NA,NA,0,"no",0,0
"1795",185,1370041,1997,"OConnor",1,"no","no","no","no","no","no","no",0,0,"no",1,-0.17,-1.67,0.9178633,"CON",NA,NA,0,"no",0,1
"1796",185,1370041,1997,"Kennedy",0,"no","no","no","no","no","no","no",0,0,"no",1,-0.27,-1.8,0.6481551,"CON",NA,NA,0,"no",0,0
"1797",185,1370041,1997,"Rehnquist",1,"no","no","no","no","no","no","no",0,0,"no",1,-0.91,-2.6,1.546057,"CON",NA,NA,0,"no",0,1
"1798",185,1370041,1997,"Breyer",1,"no","no","no","no","no","no","no",0,0,"no",1,-0.05,1.47,-1.066116,"CON",NA,NA,0,"no",0,0
"1799",186,1370513,1997,"Thomas",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.68,-2.31,3.772142,"LIB",NA,NA,0,"no",0,0
"1800",186,1370513,1997,"Kennedy",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.27,-1.8,0.6481551,"LIB",NA,NA,0,"no",0,0
"1801",186,1370513,1997,"Scalia",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-1,-2.71,3.462688,"LIB",NA,NA,0,"no",0,0
"1802",186,1370513,1997,"Stevens",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.5,-0.69,-3.290923,"LIB",NA,NA,0,"no",0,1
"1803",186,1370513,1997,"OConnor",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.17,-1.67,0.9178633,"LIB",NA,NA,0,"no",0,1
"1804",186,1370513,1997,"Breyer",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.05,1.47,-1.066116,"LIB",NA,NA,0,"no",0,0
"1805",186,1370513,1997,"Rehnquist",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.91,-2.6,1.546057,"LIB",NA,NA,0,"no",0,1
"1806",186,1370513,1997,"Ginsburg",0,"no","no","yes","no","yes","no","no",0,0,"no",0,0.36,1.99,-1.102688,"LIB",NA,NA,0,"no",0,0
"1807",186,1370513,1997,"Souter",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.34,-1.89,-0.7713481,"LIB",NA,NA,0,"no",0,0
"1808",187,1370615,1997,"Scalia",1,"no","no","no","no","yes","yes","no",1,0,"no",0,-1,-2.71,3.462688,"CON",NA,NA,0,"no",1,0
"1809",187,1370615,1997,"Rehnquist",1,"no","no","no","no","yes","yes","no",1,0,"no",0,-0.91,-2.6,1.546057,"CON",NA,NA,0,"no",1,1
"1810",187,1370615,1997,"Ginsburg",1,"no","no","no","no","yes","yes","no",1,0,"no",0,0.36,1.99,-1.102688,"CON",NA,NA,0,"no",1,0
"1811",187,1370615,1997,"OConnor",1,"no","no","no","no","yes","yes","no",1,0,"no",0,-0.17,-1.67,0.9178633,"CON",NA,NA,0,"no",1,1
"1812",187,1370615,1997,"Stevens",1,"no","no","no","no","yes","yes","no",1,0,"no",0,-0.5,-0.69,-3.290923,"CON",NA,NA,0,"no",1,1
"1813",187,1370615,1997,"Kennedy",1,"no","no","no","no","yes","yes","no",1,0,"no",0,-0.27,-1.8,0.6481551,"CON",NA,NA,0,"no",1,0
"1814",187,1370615,1997,"Souter",1,"no","no","no","no","yes","yes","no",1,0,"no",0,-0.34,-1.89,-0.7713481,"CON",NA,NA,0,"no",1,0
"1815",187,1370615,1997,"Breyer",1,"no","no","no","no","yes","yes","no",1,0,"no",0,-0.05,1.47,-1.066116,"CON",NA,NA,0,"no",1,0
"1816",187,1370615,1997,"Thomas",1,"no","no","no","no","yes","yes","no",1,0,"no",0,-0.68,-2.31,3.772142,"CON",NA,NA,0,"no",1,0
"1817",188,1400191,1998,"OConnor",1,"yes","no","no","no","yes","yes","yes",0,0,"no",0,-0.17,-1.67,0.8082746,"CON",NA,NA,1,"no",1,1
"1818",188,1400191,1998,"Ginsburg",1,"yes","no","no","no","yes","yes","yes",0,0,"no",0,0.36,1.99,-1.350151,"CON",NA,NA,1,"no",1,0
"1819",188,1400191,1998,"Breyer",1,"yes","no","no","no","yes","yes","yes",0,0,"no",0,-0.05,1.47,-1.05723,"CON",NA,NA,1,"no",1,0
"1820",188,1400191,1998,"Kennedy",1,"yes","no","no","no","yes","yes","yes",0,0,"no",0,-0.27,-1.8,0.7481376,"CON",NA,NA,1,"no",1,0
"1821",188,1400191,1998,"Rehnquist",1,"yes","no","no","no","yes","yes","yes",0,0,"no",0,-0.91,-2.6,1.780211,"CON",NA,NA,1,"no",1,1
"1822",188,1400191,1998,"Scalia",1,"yes","no","no","no","yes","yes","yes",0,0,"no",0,-1,-2.71,3.524678,"CON",NA,NA,1,"no",1,0
"1823",188,1400191,1998,"Stevens",1,"yes","no","no","no","yes","yes","yes",0,0,"no",0,-0.5,-0.69,-3.274304,"CON",NA,NA,1,"no",1,1
"1824",188,1400191,1998,"Souter",1,"yes","no","no","no","yes","yes","yes",0,0,"no",0,-0.34,-1.89,-0.8824793,"CON",NA,NA,1,"no",1,0
"1825",188,1400191,1998,"Thomas",1,"yes","no","no","no","yes","yes","yes",0,0,"no",0,-0.68,-2.31,3.81415,"CON",NA,NA,1,"no",1,0
"1826",189,1410344,1998,"Thomas",1,"yes","no","no","no","yes","no","no",0,1,"no",0,-0.68,-2.31,3.81415,"CON",NA,NA,0,"yes",0,0
"1827",189,1410344,1998,"Breyer",0,"yes","no","no","no","yes","no","no",0,1,"no",0,-0.05,1.47,-1.05723,"CON",NA,NA,0,"yes",0,0
"1828",189,1410344,1998,"Rehnquist",1,"yes","no","no","no","yes","no","no",0,1,"no",0,-0.91,-2.6,1.780211,"CON",NA,NA,0,"yes",0,1
"1829",189,1410344,1998,"Souter",0,"yes","no","no","no","yes","no","no",0,1,"no",0,-0.34,-1.89,-0.8824793,"CON",NA,NA,0,"yes",0,0
"1830",189,1410344,1998,"Scalia",1,"yes","no","no","no","yes","no","no",0,1,"no",0,-1,-2.71,3.524678,"CON",NA,NA,0,"yes",0,0
"1831",189,1410344,1998,"Ginsburg",0,"yes","no","no","no","yes","no","no",0,1,"no",0,0.36,1.99,-1.350151,"CON",NA,NA,0,"yes",0,0
"1832",189,1410344,1998,"Kennedy",1,"yes","no","no","no","yes","no","no",0,1,"no",0,-0.27,-1.8,0.7481376,"CON",NA,NA,0,"yes",0,0
"1833",189,1410344,1998,"OConnor",1,"yes","no","no","no","yes","no","no",0,1,"no",0,-0.17,-1.67,0.8082746,"CON",NA,NA,0,"yes",0,1
"1834",189,1410344,1998,"Stevens",0,"yes","no","no","no","yes","no","no",0,1,"no",0,-0.5,-0.69,-3.274304,"CON",NA,NA,0,"yes",0,1
"1835",190,1420373,1999,"Breyer",1,"no","no","no","no","yes","yes","no",0,0,"no",0,-0.05,1.47,-1.032703,"CON",NA,NA,0,"yes",0,0
"1836",190,1420373,1999,"Rehnquist",1,"no","no","no","no","yes","yes","no",0,0,"no",0,-0.91,-2.6,1.824655,"CON",NA,NA,0,"yes",0,1
"1837",190,1420373,1999,"Thomas",1,"no","no","no","no","yes","yes","no",0,0,"no",0,-0.68,-2.31,3.790033,"CON",NA,NA,0,"yes",0,0
"1838",190,1420373,1999,"Scalia",1,"no","no","no","no","yes","yes","no",0,0,"no",0,-1,-2.71,3.708577,"CON",NA,NA,0,"yes",0,0
"1839",190,1420373,1999,"Stevens",0,"no","no","no","no","yes","yes","no",0,0,"no",0,-0.5,-0.69,-3.227816,"CON",NA,NA,0,"yes",0,1
"1840",190,1420373,1999,"OConnor",1,"no","no","no","no","yes","yes","no",0,0,"no",0,-0.17,-1.67,0.7988797,"CON",NA,NA,0,"yes",0,1
"1841",190,1420373,1999,"Souter",0,"no","no","no","no","yes","yes","no",0,0,"no",0,-0.34,-1.89,-1.222416,"CON",NA,NA,0,"yes",0,0
"1842",190,1420373,1999,"Ginsburg",0,"no","no","no","no","yes","yes","no",0,0,"no",0,0.36,1.99,-1.728601,"CON",NA,NA,0,"yes",0,0
"1843",190,1420373,1999,"Kennedy",1,"no","no","no","no","yes","yes","no",0,0,"no",0,-0.27,-1.8,0.9602638,"CON",NA,NA,0,"yes",0,0
"1844",191,1430408,1999,"Thomas",1,"no","no","no","no","yes","no","no",0,0,"no",0,-0.68,-2.31,3.790033,"CON",NA,NA,0,"no",0,0
"1845",191,1430408,1999,"Breyer",1,"no","no","no","no","yes","no","no",0,0,"no",0,-0.05,1.47,-1.032703,"CON",NA,NA,0,"no",0,0
"1846",191,1430408,1999,"Souter",0,"no","no","no","no","yes","no","no",0,0,"no",0,-0.34,-1.89,-1.222416,"CON",NA,NA,0,"no",0,0
"1847",191,1430408,1999,"Ginsburg",0,"no","no","no","no","yes","no","no",0,0,"no",0,0.36,1.99,-1.728601,"CON",NA,NA,0,"no",0,0
"1848",191,1430408,1999,"Scalia",1,"no","no","no","no","yes","no","no",0,0,"no",0,-1,-2.71,3.708577,"CON",NA,NA,0,"no",0,0
"1849",191,1430408,1999,"Rehnquist",1,"no","no","no","no","yes","no","no",0,0,"no",0,-0.91,-2.6,1.824655,"CON",NA,NA,0,"no",0,1
"1850",191,1430408,1999,"Stevens",0,"no","no","no","no","yes","no","no",0,0,"no",0,-0.5,-0.69,-3.227816,"CON",NA,NA,0,"no",0,1
"1851",191,1430408,1999,"OConnor",1,"no","no","no","no","yes","no","no",0,0,"no",0,-0.17,-1.67,0.7988797,"CON",NA,NA,0,"no",0,1
"1852",191,1430408,1999,"Kennedy",1,"no","no","no","no","yes","no","no",0,0,"no",0,-0.27,-1.8,0.9602638,"CON",NA,NA,0,"no",0,0
"1853",192,1430748,1999,"Ginsburg",0,"no","no","no","yes","yes","no","yes",1,0,"no",0,0.36,1.99,-1.728601,"CON",NA,NA,1,"no",0,0
"1854",192,1430748,1999,"OConnor",1,"no","no","no","yes","yes","no","yes",1,0,"no",0,-0.17,-1.67,0.7988797,"CON",NA,NA,1,"no",0,1
"1855",192,1430748,1999,"Stevens",0,"no","no","no","yes","yes","no","yes",1,0,"no",0,-0.5,-0.69,-3.227816,"CON",NA,NA,1,"no",0,1
"1856",192,1430748,1999,"Kennedy",1,"no","no","no","yes","yes","no","yes",1,0,"no",0,-0.27,-1.8,0.9602638,"CON",NA,NA,1,"no",0,0
"1857",192,1430748,1999,"Rehnquist",1,"no","no","no","yes","yes","no","yes",1,0,"no",0,-0.91,-2.6,1.824655,"CON",NA,NA,1,"no",0,1
"1858",192,1430748,1999,"Thomas",1,"no","no","no","yes","yes","no","yes",1,0,"no",0,-0.68,-2.31,3.790033,"CON",NA,NA,1,"no",0,0
"1859",192,1430748,1999,"Scalia",1,"no","no","no","yes","yes","no","yes",1,0,"no",0,-1,-2.71,3.708577,"CON",NA,NA,1,"no",0,0
"1860",192,1430748,1999,"Breyer",1,"no","no","no","yes","yes","no","yes",1,0,"no",0,-0.05,1.47,-1.032703,"CON",NA,NA,1,"no",0,0
"1861",192,1430748,1999,"Souter",1,"no","no","no","yes","yes","no","yes",1,0,"no",0,-0.34,-1.89,-1.222416,"CON",NA,NA,1,"no",0,0
"1862",193,1440442,1999,"Scalia",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-1,-2.71,3.708577,"CON",NA,NA,0,"no",0,0
"1863",193,1440442,1999,"OConnor",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.17,-1.67,0.7988797,"CON",NA,NA,0,"no",0,1
"1864",193,1440442,1999,"Ginsburg",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,0.36,1.99,-1.728601,"CON",NA,NA,0,"no",0,0
"1865",193,1440442,1999,"Kennedy",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.27,-1.8,0.9602638,"CON",NA,NA,0,"no",0,0
"1866",193,1440442,1999,"Stevens",0,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.5,-0.69,-3.227816,"CON",NA,NA,0,"no",0,1
"1867",193,1440442,1999,"Breyer",0,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.05,1.47,-1.032703,"CON",NA,NA,0,"no",0,0
"1868",193,1440442,1999,"Thomas",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.68,-2.31,3.790033,"CON",NA,NA,0,"no",0,0
"1869",193,1440442,1999,"Rehnquist",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.91,-2.6,1.824655,"CON",NA,NA,0,"no",0,1
"1870",193,1440442,1999,"Souter",1,"no","no","no","yes","yes","no","yes",0,0,"no",0,-0.34,-1.89,-1.222416,"CON",NA,NA,0,"no",0,0
"1871",194,1450016,1999,"Stevens",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.5,-0.69,-3.227816,"LIB",NA,NA,0,"no",1,1
"1872",194,1450016,1999,"Ginsburg",0,"yes","no","no","no","yes","no","no",0,0,"no",0,0.36,1.99,-1.728601,"LIB",NA,NA,0,"no",1,0
"1873",194,1450016,1999,"OConnor",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.17,-1.67,0.7988797,"LIB",NA,NA,0,"no",1,1
"1874",194,1450016,1999,"Scalia",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-1,-2.71,3.708577,"LIB",NA,NA,0,"no",1,0
"1875",194,1450016,1999,"Souter",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.34,-1.89,-1.222416,"LIB",NA,NA,0,"no",1,0
"1876",194,1450016,1999,"Kennedy",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.27,-1.8,0.9602638,"LIB",NA,NA,0,"no",1,0
"1877",194,1450016,1999,"Breyer",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.05,1.47,-1.032703,"LIB",NA,NA,0,"no",1,0
"1878",194,1450016,1999,"Rehnquist",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.91,-2.6,1.824655,"LIB",NA,NA,0,"no",1,1
"1879",194,1450016,1999,"Thomas",0,"yes","no","no","no","yes","no","no",0,0,"no",0,-0.68,-2.31,3.790033,"LIB",NA,NA,0,"no",1,0
"1880",195,1450570,2000,"Kennedy",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.27,-1.8,0.8300233,"CON",NA,NA,0,"no",0,0
"1881",195,1450570,2000,"Breyer",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.05,1.47,-1.360929,"CON",NA,NA,0,"no",0,0
"1882",195,1450570,2000,"Souter",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.34,-1.89,-1.323128,"CON",NA,NA,0,"no",0,0
"1883",195,1450570,2000,"Rehnquist",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.91,-2.6,1.935837,"CON",NA,NA,0,"no",0,1
"1884",195,1450570,2000,"Ginsburg",0,"no","no","yes","no","yes","no","no",0,0,"no",0,0.36,1.99,-1.838037,"CON",NA,NA,0,"no",0,0
"1885",195,1450570,2000,"Scalia",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-1,-2.71,3.823843,"CON",NA,NA,0,"no",0,0
"1886",195,1450570,2000,"OConnor",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.17,-1.67,0.5983884,"CON",NA,NA,0,"no",0,1
"1887",195,1450570,2000,"Stevens",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.5,-0.69,-3.124141,"CON",NA,NA,0,"no",0,1
"1888",195,1450570,2000,"Thomas",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.68,-2.31,3.854203,"CON",NA,NA,0,"no",0,0
"1889",196,1460254,2000,"Kennedy",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.27,-1.8,0.8300233,"LIB",NA,NA,0,"no",1,0
"1890",196,1460254,2000,"OConnor",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.17,-1.67,0.5983884,"LIB",NA,NA,0,"no",1,1
"1891",196,1460254,2000,"Ginsburg",0,"no","no","yes","no","yes","no","no",0,0,"no",0,0.36,1.99,-1.838037,"LIB",NA,NA,0,"no",1,0
"1892",196,1460254,2000,"Rehnquist",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.91,-2.6,1.935837,"LIB",NA,NA,0,"no",1,1
"1893",196,1460254,2000,"Scalia",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-1,-2.71,3.823843,"LIB",NA,NA,0,"no",1,0
"1894",196,1460254,2000,"Breyer",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.05,1.47,-1.360929,"LIB",NA,NA,0,"no",1,0
"1895",196,1460254,2000,"Stevens",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.5,-0.69,-3.124141,"LIB",NA,NA,0,"no",1,1
"1896",196,1460254,2000,"Souter",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.34,-1.89,-1.323128,"LIB",NA,NA,0,"no",1,0
"1897",196,1460254,2000,"Thomas",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.68,-2.31,3.854203,"LIB",NA,NA,0,"no",1,0
"1898",197,1460365,2000,"OConnor",0,"no","no","no","no","yes","no","no",0,0,"no",1,-0.17,-1.67,0.5983884,"LIB",NA,NA,1,"no",0,1
"1899",197,1460365,2000,"Kennedy",0,"no","no","no","no","yes","no","no",0,0,"no",1,-0.27,-1.8,0.8300233,"LIB",NA,NA,1,"no",0,0
"1900",197,1460365,2000,"Breyer",1,"no","no","no","no","yes","no","no",0,0,"no",1,-0.05,1.47,-1.360929,"LIB",NA,NA,1,"no",0,0
"1901",197,1460365,2000,"Ginsburg",0,"no","no","no","no","yes","no","no",0,0,"no",1,0.36,1.99,-1.838037,"LIB",NA,NA,1,"no",0,0
"1902",197,1460365,2000,"Souter",0,"no","no","no","no","yes","no","no",0,0,"no",1,-0.34,-1.89,-1.323128,"LIB",NA,NA,1,"no",0,0
"1903",197,1460365,2000,"Thomas",0,"no","no","no","no","yes","no","no",0,0,"no",1,-0.68,-2.31,3.854203,"LIB",NA,NA,1,"no",0,0
"1904",197,1460365,2000,"Stevens",0,"no","no","no","no","yes","no","no",0,0,"no",1,-0.5,-0.69,-3.124141,"LIB",NA,NA,1,"no",0,1
"1905",197,1460365,2000,"Rehnquist",0,"no","no","no","no","yes","no","no",0,0,"no",1,-0.91,-2.6,1.935837,"LIB",NA,NA,1,"no",0,1
"1906",197,1460365,2000,"Scalia",1,"no","no","no","no","yes","no","no",0,0,"no",1,-1,-2.71,3.823843,"LIB",NA,NA,1,"no",0,0
"1907",198,1480233,2000,"Stevens",0,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.5,-0.69,-3.124141,"LIB",NA,NA,0,"no",0,1
"1908",198,1480233,2000,"OConnor",0,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.17,-1.67,0.5983884,"LIB",NA,NA,0,"no",0,1
"1909",198,1480233,2000,"Thomas",1,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.68,-2.31,3.854203,"LIB",NA,NA,0,"no",0,0
"1910",198,1480233,2000,"Ginsburg",0,"no","no","no","yes","yes","no","no",0,0,"no",0,0.36,1.99,-1.838037,"LIB",NA,NA,0,"no",0,0
"1911",198,1480233,2000,"Breyer",0,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.05,1.47,-1.360929,"LIB",NA,NA,0,"no",0,0
"1912",198,1480233,2000,"Souter",0,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.34,-1.89,-1.323128,"LIB",NA,NA,0,"no",0,0
"1913",198,1480233,2000,"Scalia",1,"no","no","no","yes","yes","no","no",0,0,"no",0,-1,-2.71,3.823843,"LIB",NA,NA,0,"no",0,0
"1914",198,1480233,2000,"Kennedy",0,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.27,-1.8,0.8300233,"LIB",NA,NA,0,"no",0,0
"1915",198,1480233,2000,"Rehnquist",1,"no","no","no","yes","yes","no","no",0,0,"no",0,-0.91,-2.6,1.935837,"LIB",NA,NA,0,"no",0,1
"1916",199,1490205,2001,"Stevens",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.5,-0.69,NA,"LIB",NA,NA,0,"no",0,1
"1917",199,1490205,2001,"Rehnquist",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.91,-2.6,NA,"LIB",NA,NA,0,"no",0,1
"1918",199,1490205,2001,"Kennedy",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.27,-1.8,NA,"LIB",NA,NA,0,"no",0,0
"1919",199,1490205,2001,"Breyer",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.05,1.47,NA,"LIB",NA,NA,0,"no",0,0
"1920",199,1490205,2001,"Thomas",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.68,-2.31,NA,"LIB",NA,NA,0,"no",0,0
"1921",199,1490205,2001,"Ginsburg",0,"no","no","yes","no","yes","no","no",0,0,"no",0,0.36,1.99,NA,"LIB",NA,NA,0,"no",0,0
"1922",199,1490205,2001,"OConnor",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.17,-1.67,NA,"LIB",NA,NA,0,"no",0,1
"1923",199,1490205,2001,"Souter",0,"no","no","yes","no","yes","no","no",0,0,"no",0,-0.34,-1.89,NA,"LIB",NA,NA,0,"no",0,0
"1924",199,1490205,2001,"Scalia",1,"no","no","yes","no","yes","no","no",0,0,"no",0,-1,-2.71,NA,"LIB",NA,NA,0,"no",0,0
"1925",200,1500094,2001,"Rehnquist",1,"no","no","no","no","no","no","no",0,0,"no",0,-0.91,-2.6,NA,"LIB",NA,NA,1,"no",0,1
"1926",200,1500094,2001,"Breyer",0,"no","no","no","no","no","no","no",0,0,"no",0,-0.05,1.47,NA,"LIB",NA,NA,1,"no",0,0
"1927",200,1500094,2001,"OConnor",1,"no","no","no","no","no","no","no",0,0,"no",0,-0.17,-1.67,NA,"LIB",NA,NA,1,"no",0,1
"1928",200,1500094,2001,"Ginsburg",0,"no","no","no","no","no","no","no",0,0,"no",0,0.36,1.99,NA,"LIB",NA,NA,1,"no",0,0
"1929",200,1500094,2001,"Stevens",1,"no","no","no","no","no","no","no",0,0,"no",0,-0.5,-0.69,NA,"LIB",NA,NA,1,"no",0,1
"1930",200,1500094,2001,"Kennedy",1,"no","no","no","no","no","no","no",0,0,"no",0,-0.27,-1.8,NA,"LIB",NA,NA,1,"no",0,0
"1931",200,1500094,2001,"Souter",0,"no","no","no","no","no","no","no",0,0,"no",0,-0.34,-1.89,NA,"LIB",NA,NA,1,"no",0,0
